Tanggal,Tahun,Bulan,Hari,Kategori,Nama_Produk,Lokasi_Toko,Metode_Bayar,Harga_Satuan,Qty,Diskon_IDR,Total_Penjualan
2022-11-19,2022,11,Saturday,Kamera,Instax Mini Evo,Shopee Mall,E-Wallet (Gopay/OVO),2900000,1,0,2900000
2022-11-19,2022,11,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,3,0,285000
2022-11-19,2022,11,Saturday,Aksesoris,Acrylic Frame,Jakarta Official Store,Transfer Bank,50000,1,0,50000
2022-11-19,2022,11,Saturday,Aksesoris,Instax Photo Album,Tokopedia Official,Kartu Kredit,75000,1,0,75000
2022-11-20,2022,11,Sunday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,1,0,150000
2022-11-20,2022,11,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,2,0,300000
2022-11-20,2022,11,Sunday,Aksesoris,Camera Case / Bag,Shopee Mall,Transfer Bank,150000,1,0,150000
2022-11-20,2022,11,Sunday,Kamera,Instax Wide 300,Shopee Mall,Kartu Kredit,1800000,1,0,1800000
2022-11-20,2022,11,Sunday,Aksesoris,Instax Photo Album,Surabaya Branch,Kartu Kredit,75000,4,0,300000
2022-11-20,2022,11,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Transfer Bank,185000,1,0,185000
2022-11-20,2022,11,Sunday,Aksesoris,Instax Photo Album,Surabaya Branch,Transfer Bank,75000,5,0,375000
2022-11-20,2022,11,Sunday,Kamera,Instax Mini Evo,Shopee Mall,Paylater,2900000,1,0,2900000
2022-11-20,2022,11,Sunday,Kamera,Instax Mini Evo,Tokopedia Official,Transfer Bank,2900000,1,145000,2755000
2022-11-20,2022,11,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Transfer Bank,50000,5,0,250000
2022-11-20,2022,11,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000
2022-11-20,2022,11,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,3,0,450000
2022-11-22,2022,11,Tuesday,Kamera,Instax Wide 300,Tokopedia Official,Transfer Bank,1800000,2,0,3600000
2022-11-22,2022,11,Tuesday,Kamera,Instax Mini 11,Tokopedia Official,E-Wallet (Gopay/OVO),1100000,1,0,1100000
2022-11-22,2022,11,Tuesday,Kamera,Instax Square SQ1,Tokopedia Official,Kartu Kredit,1900000,1,0,1900000
2022-11-22,2022,11,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Kartu Kredit,95000,1,0,95000
2022-11-23,2022,11,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,Kartu Kredit,95000,2,0,190000
2022-11-23,2022,11,Wednesday,Kamera,Instax Wide 300,Surabaya Branch,Transfer Bank,1800000,1,0,1800000
2022-11-23,2022,11,Wednesday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000
2022-11-23,2022,11,Wednesday,Kamera,Instax Mini 11,Tokopedia Official,Paylater,1100000,1,0,1100000
2022-11-23,2022,11,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,2,0,190000
2022-11-23,2022,11,Wednesday,Film,Instax Square Film (10s),Website,Paylater,150000,3,0,450000
2022-11-23,2022,11,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,5,0,750000
2022-11-23,2022,11,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),95000,4,0,380000
2022-11-23,2022,11,Wednesday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,0,95000
2022-11-23,2022,11,Wednesday,Film,Instax Square Film (10s),Website,Paylater,150000,4,0,600000
2022-11-24,2022,11,Thursday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,3,0,555000
2022-11-24,2022,11,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,0,190000
2022-11-24,2022,11,Thursday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,4750,90250
2022-11-24,2022,11,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,0,95000
2022-11-24,2022,11,Thursday,Kamera,Instax Square SQ1,Website,Kartu Kredit,1900000,1,0,1900000
2022-11-25,2022,11,Friday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,1,0,75000
2022-11-25,2022,11,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Transfer Bank,95000,2,0,190000
2022-11-25,2022,11,Friday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,2,0,190000
2022-11-25,2022,11,Friday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,2,0,190000
2022-11-25,2022,11,Friday,Aksesoris,Camera Case / Bag,Shopee Mall,Transfer Bank,150000,1,0,150000
2022-11-25,2022,11,Friday,Aksesoris,Camera Case / Bag,Website,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-11-25,2022,11,Friday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,0,95000
2022-11-25,2022,11,Friday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,5,0,750000
2022-11-26,2022,11,Saturday,Aksesoris,Camera Case / Bag,Website,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-11-26,2022,11,Saturday,Aksesoris,Instax Photo Album,Surabaya Branch,Transfer Bank,75000,2,0,150000
2022-11-26,2022,11,Saturday,Kamera,Instax Mini Evo,Website,Transfer Bank,2900000,1,0,2900000
2022-11-26,2022,11,Saturday,Kamera,Instax Mini Evo,Jakarta Official Store,Transfer Bank,2900000,1,0,2900000
2022-11-26,2022,11,Saturday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-11-26,2022,11,Saturday,Kamera,Instax Square SQ1,Shopee Mall,Kartu Kredit,1900000,1,0,1900000
2022-11-26,2022,11,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,5,0,750000
2022-11-26,2022,11,Saturday,Aksesoris,Camera Case / Bag,Tokopedia Official,Transfer Bank,150000,1,0,150000
2022-11-26,2022,11,Saturday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-11-27,2022,11,Sunday,Aksesoris,Camera Case / Bag,Tokopedia Official,Kartu Kredit,150000,2,0,300000
2022-11-27,2022,11,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000
2022-11-27,2022,11,Sunday,Film,Instax Mini Film (10s),Tokopedia Official,Kartu Kredit,95000,3,0,285000
2022-11-27,2022,11,Sunday,Aksesoris,Instax Photo Album,Surabaya Branch,Transfer Bank,75000,1,0,75000
2022-11-27,2022,11,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,4,0,600000
2022-11-27,2022,11,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,5,0,925000
2022-11-28,2022,11,Monday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,1,0,150000
2022-11-28,2022,11,Monday,Aksesoris,Camera Case / Bag,Shopee Mall,Paylater,150000,1,0,150000
2022-11-28,2022,11,Monday,Kamera,Instax Mini Evo,Surabaya Branch,E-Wallet (Gopay/OVO),2900000,1,145000,2755000
2022-11-28,2022,11,Monday,Kamera,Instax Mini Evo,Shopee Mall,Transfer Bank,2900000,1,0,2900000
2022-11-28,2022,11,Monday,Aksesoris,Instax Photo Album,Jakarta Official Store,Transfer Bank,75000,1,0,75000
2022-11-28,2022,11,Monday,Aksesoris,Camera Case / Bag,Jakarta Official Store,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-11-28,2022,11,Monday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-11-29,2022,11,Tuesday,Aksesoris,Acrylic Frame,Tokopedia Official,Transfer Bank,50000,5,0,250000
2022-11-29,2022,11,Tuesday,Aksesoris,Acrylic Frame,Surabaya Branch,E-Wallet (Gopay/OVO),50000,1,0,50000
2022-11-29,2022,11,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,4,0,600000
2022-11-29,2022,11,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,0,95000
2022-11-29,2022,11,Tuesday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,0,370000
2022-11-30,2022,11,Wednesday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,1,0,95000
2022-11-30,2022,11,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,3,0,285000
2022-11-30,2022,11,Wednesday,Aksesoris,Camera Case / Bag,Shopee Mall,Paylater,150000,3,0,450000
2022-11-30,2022,11,Wednesday,Aksesoris,Camera Case / Bag,Tokopedia Official,Kartu Kredit,150000,5,0,750000
2022-11-30,2022,11,Wednesday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,2,0,300000
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet (Gopay/OVO),185000,2,37000,333000
2022-12-01,2022,12,Thursday,Kamera,Instax Square SQ1,Jakarta Official Store,Paylater,1900000,2,190000,3610000
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,4,74000,666000
2022-12-01,2022,12,Thursday,Kamera,Instax Square SQ1,Jakarta Official Store,E-Wallet (Gopay/OVO),1900000,1,380000,1520000
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet (Gopay/OVO),185000,4,148000,592000
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,3,57000,228000
2022-12-01,2022,12,Thursday,Kamera,Instax Wide 300,Shopee Mall,Transfer Bank,1800000,1,360000,1440000
2022-12-01,2022,12,Thursday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,4,30000,570000
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,9500,180500
2022-12-01,2022,12,Thursday,Kamera,Instax Square SQ1,Jakarta Official Store,E-Wallet (Gopay/OVO),1900000,1,380000,1520000
2022-12-01,2022,12,Thursday,Kamera,Instax Mini 11,Jakarta Official Store,Transfer Bank,1100000,1,110000,990000
2022-12-01,2022,12,Thursday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,5,75000,675000
2022-12-01,2022,12,Thursday,Aksesoris,Camera Case / Bag,Website,E-Wallet (Gopay/OVO),150000,1,15000,135000
2022-12-01,2022,12,Thursday,Aksesoris,Acrylic Frame,Surabaya Branch,Kartu Kredit,50000,1,5000,45000
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,1,9250,175750
2022-12-01,2022,12,Thursday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,3,27750,527250
2022-12-01,2022,12,Thursday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,3,22500,427500
2022-12-02,2022,12,Friday,Aksesoris,Camera Case / Bag,Website,Kartu Kredit,150000,3,22500,427500
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Kartu Kredit,95000,3,14250,270750
2022-12-02,2022,12,Friday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,30000,120000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (20s),Website,Transfer Bank,185000,1,9250,175750
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,4750,90250
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Kartu Kredit,95000,4,19000,361000
2022-12-02,2022,12,Friday,Kamera,Instax Wide 300,Tokopedia Official,Paylater,1800000,1,90000,1710000
2022-12-02,2022,12,Friday,Aksesoris,Instax Photo Album,Surabaya Branch,Transfer Bank,75000,5,37500,337500
2022-12-02,2022,12,Friday,Kamera,Instax Wide 300,Website,Paylater,1800000,1,180000,1620000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,3,111000,444000
2022-12-02,2022,12,Friday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,5,75000,675000
2022-12-02,2022,12,Friday,Aksesoris,Instax Photo Album,Jakarta Official Store,E-Wallet (Gopay/OVO),75000,4,15000,285000
2022-12-02,2022,12,Friday,Aksesoris,Acrylic Frame,Tokopedia Official,Paylater,50000,1,5000,45000
2022-12-02,2022,12,Friday,Aksesoris,Instax Photo Album,Surabaya Branch,Paylater,75000,1,3750,71250
2022-12-02,2022,12,Friday,Aksesoris,Acrylic Frame,Tokopedia Official,E-Wallet (Gopay/OVO),50000,3,7500,142500
2022-12-02,2022,12,Friday,Aksesoris,Instax Photo Album,Tokopedia Official,Paylater,75000,5,18750,356250
2022-12-02,2022,12,Friday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,7500,142500
2022-12-02,2022,12,Friday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),150000,2,30000,270000
2022-12-02,2022,12,Friday,Aksesoris,Acrylic Frame,Surabaya Branch,Kartu Kredit,50000,1,2500,47500
2022-12-02,2022,12,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,3,27750,527250
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,2,19000,171000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,3,111000,444000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,4,19000,361000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,4,19000,361000
2022-12-02,2022,12,Friday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,2,15000,285000
2022-12-02,2022,12,Friday,Aksesoris,Instax Photo Album,Shopee Mall,Transfer Bank,75000,1,3750,71250
2022-12-02,2022,12,Friday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,37000,333000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet (Gopay/OVO),185000,2,74000,296000
2022-12-02,2022,12,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,1,4750,90250
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,38000,152000
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,2,18500,351500
2022-12-03,2022,12,Saturday,Aksesoris,Acrylic Frame,Tokopedia Official,Paylater,50000,1,2500,47500
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,2,9500,180500
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,4750,90250
2022-12-03,2022,12,Saturday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,2,30000,270000
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,2,19000,171000
2022-12-03,2022,12,Saturday,Aksesoris,Instax Photo Album,Jakarta Official Store,Transfer Bank,75000,3,11250,213750
2022-12-03,2022,12,Saturday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,3,45000,405000
2022-12-03,2022,12,Saturday,Aksesoris,Acrylic Frame,Surabaya Branch,Paylater,50000,1,5000,45000
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,1,4750,90250
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,9500,85500
2022-12-03,2022,12,Saturday,Kamera,Instax Mini Evo,Tokopedia Official,Paylater,2900000,1,145000,2755000
2022-12-03,2022,12,Saturday,Aksesoris,Instax Photo Album,Website,Kartu Kredit,75000,2,15000,135000
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,18500,166500
2022-12-03,2022,12,Saturday,Kamera,Instax Wide 300,Jakarta Official Store,Kartu Kredit,1800000,1,90000,1710000
2022-12-03,2022,12,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,5,95000,380000
2022-12-04,2022,12,Sunday,Kamera,Instax Wide 300,Shopee Mall,Kartu Kredit,1800000,1,180000,1620000
2022-12-04,2022,12,Sunday,Aksesoris,Camera Case / Bag,Website,Kartu Kredit,150000,2,30000,270000
2022-12-04,2022,12,Sunday,Aksesoris,Instax Photo Album,Website,E-Wallet (Gopay/OVO),75000,1,7500,67500
2022-12-04,2022,12,Sunday,Aksesoris,Instax Photo Album,Surabaya Branch,E-Wallet (Gopay/OVO),75000,4,30000,270000
2022-12-04,2022,12,Sunday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),150000,4,60000,540000
2022-12-04,2022,12,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,5,37500,712500
2022-12-04,2022,12,Sunday,Kamera,Instax Mini 11,Tokopedia Official,Kartu Kredit,1100000,1,55000,1045000
2022-12-04,2022,12,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Transfer Bank,185000,3,55500,499500
2022-12-04,2022,12,Sunday,Aksesoris,Instax Photo Album,Shopee Mall,E-Wallet (Gopay/OVO),75000,2,15000,135000
2022-12-04,2022,12,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Transfer Bank,50000,1,2500,47500
2022-12-04,2022,12,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,7500,142500
2022-12-04,2022,12,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Paylater,50000,5,50000,200000
2022-12-04,2022,12,Sunday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,19000,76000
2022-12-04,2022,12,Sunday,Aksesoris,Acrylic Frame,Tokopedia Official,Kartu Kredit,50000,2,5000,95000
2022-12-04,2022,12,Sunday,Film,Instax Mini Film (20s),Website,Paylater,185000,3,111000,444000
2022-12-04,2022,12,Sunday,Film,Instax Mini Film (20s),Website,Transfer Bank,185000,1,9250,175750
2022-12-04,2022,12,Sunday,Kamera,Instax Mini Evo,Website,E-Wallet (Gopay/OVO),2900000,1,580000,2320000
2022-12-05,2022,12,Monday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,1,4750,90250
2022-12-05,2022,12,Monday,Film,Instax Mini Film (20s),Website,Transfer Bank,185000,1,18500,166500
2022-12-05,2022,12,Monday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,74000,296000
2022-12-05,2022,12,Monday,Aksesoris,Instax Photo Album,Surabaya Branch,Paylater,75000,4,15000,285000
2022-12-05,2022,12,Monday,Kamera,Instax Square SQ1,Jakarta Official Store,Kartu Kredit,1900000,1,190000,1710000
2022-12-05,2022,12,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,9250,175750
2022-12-05,2022,12,Monday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,2,30000,270000
2022-12-05,2022,12,Monday,Kamera,Instax Mini 11,Shopee Mall,Transfer Bank,1100000,1,220000,880000
2022-12-05,2022,12,Monday,Aksesoris,Instax Photo Album,Jakarta Official Store,Paylater,75000,1,7500,67500
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,9250,175750
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (20s),Website,Transfer Bank,185000,2,18500,351500
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,1,9250,175750
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Kartu Kredit,185000,3,55500,499500
2022-12-06,2022,12,Tuesday,Kamera,Instax Mini Evo,Website,Paylater,2900000,1,290000,2610000
2022-12-06,2022,12,Tuesday,Aksesoris,Instax Photo Album,Shopee Mall,Transfer Bank,75000,1,3750,71250
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,4,74000,666000
2022-12-06,2022,12,Tuesday,Aksesoris,Camera Case / Bag,Tokopedia Official,E-Wallet (Gopay/OVO),150000,2,15000,285000
2022-12-06,2022,12,Tuesday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,7500,142500
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,1,9250,175750
2022-12-06,2022,12,Tuesday,Film,Instax Mini Film (10s),Website,Transfer Bank,95000,1,4750,90250
2022-12-07,2022,12,Wednesday,Aksesoris,Camera Case / Bag,Jakarta Official Store,E-Wallet (Gopay/OVO),150000,1,7500,142500
2022-12-07,2022,12,Wednesday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,2,37000,333000
2022-12-07,2022,12,Wednesday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,2,19000,171000
2022-12-07,2022,12,Wednesday,Kamera,Instax Square SQ1,Surabaya Branch,Paylater,1900000,1,190000,1710000
2022-12-07,2022,12,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,2,18500,351500
2022-12-07,2022,12,Wednesday,Aksesoris,Camera Case / Bag,Tokopedia Official,E-Wallet (Gopay/OVO),150000,2,15000,285000
2022-12-07,2022,12,Wednesday,Kamera,Instax Mini Evo,Website,Transfer Bank,2900000,1,145000,2755000
2022-12-07,2022,12,Wednesday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,1,9250,175750
2022-12-07,2022,12,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,7500,142500
2022-12-07,2022,12,Wednesday,Film,Instax Mini Film (10s),Website,Kartu Kredit,95000,4,19000,361000
2022-12-07,2022,12,Wednesday,Kamera,Instax Mini 11,Jakarta Official Store,Paylater,1100000,1,110000,990000
2022-12-08,2022,12,Thursday,Aksesoris,Acrylic Frame,Website,Paylater,50000,1,2500,47500
2022-12-08,2022,12,Thursday,Aksesoris,Acrylic Frame,Website,E-Wallet (Gopay/OVO),50000,5,12500,237500
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (20s),Website,Paylater,185000,5,46250,878750
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,2,9500,180500
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,1,9500,85500
2022-12-08,2022,12,Thursday,Kamera,Instax Mini 11,Shopee Mall,Paylater,1100000,1,55000,1045000
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (20s),Website,Paylater,185000,2,18500,351500
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,1,9250,175750
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,Kartu Kredit,185000,1,9250,175750
2022-12-08,2022,12,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,1,19000,76000
2022-12-08,2022,12,Thursday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,2,60000,240000
2022-12-08,2022,12,Thursday,Kamera,Instax Wide 300,Jakarta Official Store,Paylater,1800000,1,90000,1710000
2022-12-08,2022,12,Thursday,Aksesoris,Camera Case / Bag,Tokopedia Official,Kartu Kredit,150000,1,7500,142500
2022-12-08,2022,12,Thursday,Aksesoris,Instax Photo Album,Shopee Mall,E-Wallet (Gopay/OVO),75000,2,30000,120000
2022-12-09,2022,12,Friday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,2,15000,285000
2022-12-09,2022,12,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,1,4750,90250
2022-12-09,2022,12,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,3,28500,256500
2022-12-09,2022,12,Friday,Film,Instax Mini Film (20s),Shopee Mall,Transfer Bank,185000,2,18500,351500
